its will, 1
any stooge, 1
historic proportions, 1
The situation, 28
my heart, 116
other countries, 105
US Russia, 1
no joke, 5
Innocent civilians, 2
a bunch, 33
The US, 101
civilian districts, 1
@Shashi90660172 President, 1
the middle, 24
all this, 39
rational humans, 1
@AjitsinhJagirda @Gkb19551, 1
@desai_ujjwala @sumelg2, 1
@Rajendrap1078 @lokeshomkarvats, 1
Ukraine War, 15
our war, 7
no ties, 3
the EEC, 2
NATO allies, 12
its Russia, 1
Hillary Clinton, 6
Donald Trump, 38
Putin aggression, 2
@Nadeem_UC37 Shame, 1
imran porki, 1
how vajpayeeji, 1
his visit, 1
any info, 2
the Ukraine, 678
live coverage, 5
that vibranium, 1
Shared territory, 1
Canada Ukraine, 1
those regions, 7
Ukraine crisis, 54
a job, 3
a loaf, 1
the taxes, 1
the people, 932
natural materials, 1
a megalomaniac, 2
the cost, 15
the Ukraine!!!!!!!!!!, 1
urgent action, 1
@SenatorShaheen @IntlCrimCourt, 1
their forces, 54
the sky, 106
4 Locals, 1
my stomach, 9
the world, 766
the end, 94
South Sudan, 1
Rohingya people, 1
Open Talks, 2
Ukraine https://t.co/AE1J7GhqdB, 1
the monopoly, 2
your rescue, 2
a mistake, 12
big mistake, 2
Russian ass, 2
the pageantry, 1
a map, 21
that end, 1
a position, 6
an irrelevancy, 1
Ukraine people, 29
Metro station, 1
the leaders, 15
a memorandum, 1
security assurances, 7
its accession, 1
the NPT, 2
current affairs, 2
Trump goon, 1
Nigel Farage, 5
a guest, 3
a blunder, 1
the West, 206
The Nazis, 1
the PM, 4
the EU, 109
Russian warships, 6
its straits, 2
a clause, 2
XR Ukraine, 1
EU dependence, 1
Russian coal, 1
Great news, 2
the country, 234
a couple, 13
PutinIsaWarCriminal https://t.co/Ykol9jDQT7, 1
global outrage, 3
every woman, 1
a babushka, 1
Russia invasion, 30
@drewerydyke @Abdulkhaleq_UAE, 1
Man stfu, 1
The West, 50
GCC countries, 1
their enemy, 3
Volodymyr Zelensky, 7
civilian deaths, 4
Russian forces, 142
his family, 49
Priority Number, 2
humanitarian support, 4
Ukraine Refugees, 1
@EligijusGaizau1 @UmarFar18058553, 1
d aggressors, 1
military support, 21
its citizens, 19
Putin ambitions, 1
Ukraine invasion, 161
That Ukraine, 5
A Part, 1
A State, 1
The Economy, 1
any politicians, 1
His mistake, 1
more weapons, 15
John Kerry, 14
climate change, 12
social media, 64
the moralities, 1
U.S. lawmakers, 2
Ukrainian land, 3
the cross, 1
@davidfrum Imagine, 1
heavy weapons, 2
Ukraine Javelins, 1
all those, 32
the events, 28
Ukraine 🙏, 28
my breaking, 1
precious lives, 1
The world, 133
Vladimir Putin, 98
International Leaks, 1
Russian Army, 3
Ukrainian Troops, 3
Klitschko brothers, 11
both Hall, 1
Fame boxers, 7
another choice, 3
UKRAINIAN FRIENDS, 1
the border, 71
warm food, 2
medical help, 4
The Soviets, 3
@BorisJohnson Talk, 1
the situation, 190
this topic, 3
the context, 8
a statement, 38
the concerns, 6
our fans, 3
our sympathies, 4
your countrie, 1
elite troops, 1
an airfield, 2
a member, 82
that army, 1
the chance, 9
their clubs, 1
Los Angeles, 2
a war, 196
rough states, 1
Pfizer 401k, 1
your motive, 1
the bombing, 9
a person, 11
a joke, 37
a question, 14
@RenardFantastiq Reuters, 1
no way, 24
the ground, 119
the way, 78
a means, 4
the start, 21
the unity, 4
the rules, 11
the continent, 5
– Zelensky, 1
am PST, 1
9:30 MST, 1
your schedule, 1
Your government, 2
the Chinese, 10
the flag, 13
their dwellings, 1
the Russians, 172
a gesture, 1
the invasion, 284
same thing, 3
The wisdom, 1
a man, 39
Ukraine president, 27
a things, 1
More Farmland, 2
Embrace Dialogue, 1
5.600 Citizens, 1
Nigerian Government, 1
Sahara Reporters, 1
the match, 3
Fuck putin, 2
The chechen, 1
Asia markets, 2
U.S. buyers, 1
That video, 1
newborn babies, 1
their lives, 86
@SatvikCha001 @nypost, 1
Bill Clinton, 3
the Arms, 1
The Ukraine, 44
no problem, 6
the resolution, 4
our voices, 1
A thread, 3
the impact, 17
various things, 1
a glimpse, 2
Polish skies, 1
Ukraine planes, 1
the air, 24
nuclear weapons, 61
the US, 465
@NotWaleedAly Ukraine, 1
the victim, 5
the inability, 3
Warsaw pacts, 1
World Alliance, 1
no exposure, 1
mainstream media, 4
his buddy, 3
a buck, 1
the Libs, 1
Disney PLUS, 1
@ggreenwald He, 1
selfish intentions, 1
A handgun, 1
the graveyard, 1
The ending, 1
8 years, 27
the agreement, 12
a dictator, 27
The war, 44
no one, 114
now this, 5
a pattern, 3
WTF Biden, 1
his president, 1
Russia troops, 5
the students, 17
Ukraine interiors, 1
other places, 6
this mofo, 1
our Democracy, 3
The people, 70
this time, 49
all #, 2
our #, 1
every inch, 6
a piece, 9
Nord Stream, 8
The abstension, 1
Demographics impact, 1
a democracy, 32
the normies, 1
no country, 13
their oil, 5
My heart, 174
the word, 27
paper tigers, 1
shameless cheaters, 1
this channel, 1
the reactor, 2
such crap, 1
Interesting thread, 1
the reality, 18
the lies, 3
the character, 3
religious historian, 1
Bass notes, 1
a Part, 2
@IAPonomarenko God, 2
@gregolear https://t.co/YlCBpKLSQO, 1
@VagrantJourno Glory, 1
a while, 26
the crisis, 63
https://t.co/1XsdEhVasf https://t.co/LdWmm4V7OE, 1
jabbed mate, 1
your doorstep, 3
their language, 3
your mind, 7
South africa, 1
bravest president, 1
the side, 26
@Jim_Jordan Biden, 1
Ukraine corruption, 1
NATO join, 1
the wake, 10
heavy sanctions, 1
the day, 50
US politics, 4
publics cheers, 1
his war, 12
politicial views, 1
universal right, 1
any country, 35
this amnesiac, 1
the books, 3
new genocide, 1
the rest, 119
Maximum sanctions, 1
all assets, 3
Weather Report, 1
Their Mint, 1
A Day, 1
@indiaismyblood3 @geauXedits, 1
latest updates, 2
the above, 2
Nat Geo, 1
this Prof, 1
20 minutes, 3
this situation, 53
russian army, 3
your governments, 3
Interesting theory, 1
the lead, 6
Kick Russia, 1
yeah #, 1
your feelings, 6
@SecBlinken @antonioguterres, 2
Muslim countries, 1
clarification call, 1
our ​​attack, 1
international law, 41
a farce, 3
the meeting, 6
this war, 243
Russian thugs, 1
Those people, 2
the future, 49
its partnership, 2
our expert, 1
the fight, 44
an interview, 7
military resources, 2
Ukraine military, 17
world leaders, 21
one unit, 1
an invasion, 63
the west, 140
the subsistence, 1
his campaign, 3
My money, 2
Abdul mannan, 1
lakhimpur kheri, 1
paliya kalan, 1
Frankvisk region, 1
ivano Frankvisk, 1
@ShayarImran https://t.co/yu4ztmz9YD, 1
spring break, 3
no deterrence, 1
panic mode, 1
that context, 1
that one, 1
@WalshFreedom Ukraine, 2
this planet, 7
the Meaning, 1
the rally, 2
your country, 60
useless propaganda, 1
Interesting interview, 1
the rubble, 1
Russian attacks, 13
https://t.co/U0Jkq8munT https://t.co/t5eaVAyEQj, 1
@danielsgoldman Agree, 1
the alliance, 17
good work, 1
basic resources, 1
5 days, 2
Dmitry Muratov, 1
The newspaper, 1
the war, 445
enemy language, 1
Ukraine party, 1
that agreement, 7
such news, 1
the earth, 6
The battle, 3
the goal, 7
the #, 50
Ukraine suffer, 1
rescue animals, 2
This dog, 1
the tail, 1
the explosion, 4
Heavy gunfire, 1
a vehicle, 1
some love, 1
our wolves, 1
the pack, 1
Rusky a^s, 1
contra Putin, 1
Craig Murray, 1
the Truth, 1
Enormous Detail, 1
@fredericospiano Nah, 1
surrounding countries, 1
the Ukrainians, 51
Chinese media, 1
CCP rules, 1
Taiwan takeover, 1
the fuck, 41
its okay, 1
the expense, 12
human life, 7
a grip, 10
@balagoonbull @spectatorindex, 1
Another reason, 2
west Russia, 1
the space, 1
48 hours, 7
the hell, 27
this invasion, 46
their borders, 22
all mouth, 1
no action, 4
President Zelensky, 23
Russian troops, 120
EU leaders, 10
his murder, 1
the SMH, 2
Good morning, 10
digital currencies, 1
the market, 11
great advice, 2
this nation, 7
This natio, 1
new sanctions, 11
u r, 2
a corner, 6
Just typ, 1
Ukrainian army, 6
@Chase @jpmorgan, 1
my wire, 1
my account, 6
an hour, 3
my science, 1
government change, 1
that demand, 2
Facebook page, 2
my service, 1
Powerful statement, 1
specific calls, 1
no doubt, 7
imperialist aspirations, 1
media bilge, 1
the contrary, 6
w/ Russia, 3
arms agreements, 1
the treaty, 6
lethal weapons, 4
Humble appeal, 1
@DrSJaishankar Ji, 1
the plight, 9
special aircrafts, 1
Telangana Govt, 1
these students, 2
an historian, 1
little understanding, 1
my school, 2
my friend, 19
my texts, 1
defence plans, 1
Russian invasion, 144
the quills, 1
our mother, 2
the ppl, 16
the u.s, 9
its comeing, 1
long sticks, 1
these sanctions, 8
Cyberwar https://t.co/nexdZBCnBh, 1
Your business, 1
these steps, 2
a world, 17
animal abuse, 1
What kind, 14
your neighbour, 3
a scumbag, 1
Ukraine news, 1
your forces, 3
Innocent Russians, 1
the Women, 1
western europe, 3
any boots, 2
the military, 26
Russian Troops, 8
both sides, 33
a rush, 3
the SWIFT, 2
THE CONSEQUENCE, 1
ITS ECONOMY, 1
the collapse, 11
the USSR, 65
NATO membership, 38
an overview, 2
The Teeth, 1
neo Nazis, 3
a. putin, 1
no interest, 6
Arnie Schwartzenegger, 1
Oh whoops, 1
this stuff, 11
their bitterness, 1
this tyranny, 1
the Biden, 3
the arrangement, 1
the evacuation, 7
The Minister, 3
Geoffrey Onyeama, 1
his list, 2
global efforts, 2
its operations, 2
a set, 4
Ukraine attack, 8
https://t.co/J4Q9icwJ5H China, 1
the map, 19
the Treaty, 2
the Soviets, 5
any Ukrainian, 1
the sanctions, 51
further pressure, 1
Russian S-400, 1
southern Belarus, 1
our troops, 16
Hi tail, 1
entire population, 1
russian forces, 3
civilian population, 2
🇦 https://t.co/YjSA9qN12J, 1
@gujratlion @Rajesh201963, 1
Many People, 1
ZERO attention, 1
Putin HIMSELF, 1
a speech, 5
other words, 5
my 🙏, 2
the table, 28
the election, 16
military involvement, 1
Positive vibes, 1
@Owlhatch @KittyOffRecord, 1
My point, 9
bomb shelters, 8
1 person, 2
our job, 3
the Border, 1
his parents, 2
Edo state, 2
this conversation, 3
his stuff, 1
the government, 66
another part, 1
@KaHouGiaBao @AdityaRanjan_29, 1
The map, 1
missile strikes, 5
Molotov cocktails, 19
the city, 47
rotten brains, 1
the moment, 56
Ukraine https://t.co/qovZAiWLkw, 1
the appeaser, 1
The administration, 1
lethal arms, 1
the fighters, 2
NI man, 1
his wife, 6
The Russians, 17
the aggressor, 29
the innocents, 7
a way, 39
my mom, 5
literally everything, 2
her crib, 1
The values, 1
Ma scuzati, 1
a link, 9
new attacks, 1
Russian Channels, 1
Ukrainian troops, 11
the reports, 3
the attack, 42
record time, 1
My assessment, 1
a lack, 2
EU recognition, 1
a journalist, 5
Western reaction, 2
Great piece, 1
Angus Roxburgh, 1
the Yemenis, 1
a solution, 8
this message, 7
other languages, 1
The attacks, 1
the North, 2
this tweet, 19
my feed, 3
a bit, 12
one side, 6
a plebiscite, 1
The difference, 8
the wests, 1
a country, 142
the hawks, 1
this action, 6
Ukraine startups, 1
that money, 5
a nation, 28
stronger enemy, 1
a lot, 172
Apathetic millennials, 1
city center, 2
Trufanova Street, 1
a friend, 23
the use, 8
machine guns, 2
You guys, 15
@michaeldweiss @StrictlyChristo, 1
The amount, 5
useless fucks, 1
@Ukraine Churchillian, 1
a film, 1
real life, 9
Ukraine soldiers, 18
Russian officer, 4
@Marshallwalto14 @Winterfall2046, 1
The USA, 14
the USA, 86
your opinions, 2
the folks, 9
Our assessment, 1
this point, 47
🇦 God, 3
| EMPR, 1
Disaster shud, 1
@IAPonomarenko GO, 1
a victory, 6
@sidhant Ukraine, 1
no choice, 17
his invasion, 15
the truth, 57
the society, 1
your countries, 5
no forgiveness, 1
the pain, 23
My father, 2
Powstanie Warszawa, 1
his home, 6
the defense, 11
the borders, 35
no sign, 1
the video, 30
Immediate End, 3
Raises Safety, 2
NaMo App, 1
the protestors, 2
both Russia, 11
target number, 4
Kyiv https://t.co/ZnT4n00OUK, 1
shattered legitimacy, 1
my students, 7
two others, 1
my russian, 1
UA forces, 1
his mom, 3
his brothers, 1
massive pain, 1
@markminervini Putin, 1
Russian Citizens, 1
Russias actions, 3
First batch, 9
Indian students, 31
The number, 5
disabled objects, 1
the potential, 8
humanitarian disaster, 1
Vladimir Vladimirovich, 1
the safety, 37
my friends, 21
Chinese aircraft, 3
Taiwan fighters, 1
@onlyyoontv reports, 1
the power, 26
the presidents, 4
innocent people, 90
your tweet, 6
my colleagues, 5
EU Member, 1
strong support, 1
its people, 42
their country, 101
free shipping, 1
💲 Hurry, 1
now 👉, 1
Soviet warheads, 1
Your point, 3
General Secretary, 1
the story, 13
the humanity, 5
multiple treaties, 1
their friends, 4
The post, 3
World War, 18
Pax Americana, 1
a whimper, 1
the shouting, 1
Turkish military, 1
the max, 2
THE HOLODOMOR, 1
most people, 13
his daughter, 9
his country, 77
the majority, 22
the nazis, 12
the streets, 60
high positions, 1
ukraine russia, 1
good mappers, 1
Nikolaev https://t.co/Gi8flIBFl8, 1
A coworker, 2
this resource, 2
a problem, 18
Ukraine impresses, 1
@NATO Fuck, 1
UN troops, 3
a massacre, 2
his protege, 1
This article, 4
137 people, 3
@OSINT_Ukraine @jkempcpa, 1
aka Dean, 1
the reply, 1
Western medias, 1
Crypto community, 4
the solution, 6
My prayers, 34
Russian politics, 2
the motive, 3
the politics, 3
the wrong, 6
@GregAbbott_TX Putin, 1
oil prices, 12
not Biden, 1
” Shift, 1
Steve Bannon, 4
the schools, 1
Georgetown University, 1
Harvard University, 1
innocent ppl, 3
a ring, 1
The lack, 3
Ukrainian civillians, 1
all instances, 1
My fear, 1
a shit, 20
global warming, 4
energy supplies, 1
the balls, 11
this country, 43
the putler, 1
his bosom, 1
the danger, 3
my ability, 1
other parts, 3
@NATO Sanctions, 1
evil tyrant, 1
democratic values, 6
your point, 10
their mother, 3
Russian gas, 18
an attack, 46
the east, 21
We Americans, 2
our people, 9
A speech, 1
you guys, 53
0 reason, 1
a bot, 4
@AlasdairRoss @tomhunt1988, 1
loud Alasdair, 1
the factionalists, 1
this statement, 6
no hate, 1
this https://t.co/1uBPzuqvGS, 1
war caveats, 1
human lives, 6
Russian boggles, 1
my mind, 19
the reason, 46
the hit, 2
nuclear war, 24
the transatlanticists, 1
the victims, 15
this region, 1
Ukraine murder, 1
an actor, 5
the President, 34
Huge explosions, 1
a Ukraine, 15
the Republic, 1
university scholarships, 1
aggressive approach, 1
Western goal, 1
no option, 3
these challenges, 1
some people, 22
@euromove Brexit, 1
its war, 1
Good return, 1
a threat, 52
Russian security, 7
29 Artists, 1
Their Support, 1
@LizartBeirut @Ukraine, 1
an option, 9
Nord Steam, 1
enough leverage, 1
5000 helmets, 2
only helmets, 1
not soldiers, 1
the Americans, 16
our country, 54
Fox News, 20
Russian propaganda, 11
Apple Pay, 2
