" president, 1
@StanphylCap Lol, 1
Russian appeasement, 1
the topic, 4
T.E. Lawrence, 1
its actions, 3
their borders, 3
UN council, 2
our area, 1
the challenges, 1
w/ Putin, 1
War fears, 13
the Ukraine, 237
your view, 2
the flag, 2
@MmeAlexandraS @GerberKawasaki, 1
military cooperation, 4
Russian Moscow, 1
the 1300s, 1
the Union, 1
the notes, 1
the interpreter, 1
the records, 1
the @gop, 1
more support, 1
US support, 2
our nose, 1
our country, 4
the seams, 1
@Jim_Jordan Canada, 1
Jim Jordan, 1
a war, 64
the world, 133
what way, 1
its affairs, 1
great expense, 1
2 thoughts, 1
no idea, 7
not me, 1
the paramilitaries, 1
8 years, 19
another part, 1
the news, 20
peaceful protesters, 2
American troops, 3
2 Wesley, 1
the curve, 1
Russian planes, 2
a return, 2
our investment, 1
a request, 2
the Ministry, 2
Foreign Affairs, 6
the severance, 1
diplomatic relations, 7
this cause, 1
Rus Rubra, 1
Red Rus, 1
The madness, 1
Zar Putin, 1
their part, 1
carbon emissions, 1
Ukraine borders, 2
This article, 1
one hand, 1
a coup, 12
donbas region, 1
the event, 5
their mind, 1
a PsyOp, 1
a lot, 39
Northern Ireland, 5
Her staff, 1
a country, 35
his problem, 1
Scott Morrison, 2
Russian decision, 2
Kyle Rittenhouse, 4
Whoopi Goldberg, 1
the envading, 1
The US, 38
Linda j, 1
Nuclear weapons, 1
https://t.co/TZUtCnJn3V https://t.co/TzHKtjhG4v, 1
my heart, 3
the spread, 1
systemic oppression, 1
Russian lawmakers, 6
the weapons, 4
NATO thing, 1
Hunter Biden, 13
Maria Butina, 1
Moscow Mitch, 2
aid https://t.co/22Zz1R72mF, 1
6 years, 1
the verge, 6
Putin time, 1
Ukrainian People, 1
the bed, 1
the weed, 1
an American, 1
more poverty, 1
a pawn, 4
western powers, 4
its reach, 1
Ukraine identity, 1
their voices, 1
Previous sanctions, 1
headline announcements, 1
detailed exceptions, 1
my reckoning, 1
Eastern Ukraine, 66
2 fight, 1
embassy staff, 3
Russian soldiers, 6
crypto market, 1
unnoticed w/, 1
These trucks, 1
Pakistani territory, 1
Afghan officials, 1
N. Delhi, 1
this space, 1
the amount, 2
our money, 1
the crisis, 28
all kinds, 2
his presidency, 1
a doubt, 1
my mind, 3
the USSR, 26
separatist claims, 1
Vladimir Putin, 61
an pretext, 1
popular support, 3
the west, 35
hey Vlad, 1
all assets, 2
russian citizens, 1
the damage, 3
Nato support, 1
Some Nazis, 1
no one, 17
the escalation, 3
yer heads, 1
highest level, 1
risk appetites, 1
Water Wars, 1
his goons, 1
the GOP, 17
our democracy, 2
Exactly what, 3
The bank, 1
The deals, 1
the looks, 2
his muscles, 1
President Biden, 42
St Petersburg, 8
Ukraine crisis, 76
fandom jokes, 1
the U.S., 26
its power, 2
any reason, 1
yr point, 1
20 yrs, 1
now Ukraine, 4
strong sanctions, 4
the media, 16
the truth, 13
this bullshit, 1
New story, 2
the ones, 8
the €, 1
the civilians, 1
the benefits, 2
RE Ukraine, 1
my timeline, 2
the timeline, 1
my thoughts, 2
growing concern, 1
member countries, 1
key partners, 1
energy security, 1
their view, 2
the opposite, 3
a part, 30
a chance, 6
💟 https://t.co/ibnthyIOx0, 1
Main problem, 1
the recognition, 10
this situation, 15
a claim, 1
Russian actions, 2
Rebel areas, 1
No rock, 1
These people, 2
their independence, 20
their demise, 1
Ukraine independence, 1
Their lifestyle, 1
Gökturk Khaganate, 1
Stone Statue, 1
A stance, 1
one country, 3
the Swiss, 1
the Austrians, 1
their income, 2
a right, 13
The UK, 7
the right, 28
Imperial powers, 1
the war, 33
no reason, 9
star Nightbirde, 3
Poland TODAY, 1
URGENT PRAYER, 1
any ink, 1
a provocateur, 1
a sower, 1
the nation, 9
political power, 1
a coastline, 1
the Sea, 2
an area, 4
a population, 1
largest city, 1
total sense, 1
@SpiritofHo @vanguard_pod, 1
Ukraine https://t.co/aTpyRdoEvv, 1
this lands, 1
BIG WAR, 1
The Ukraine, 10
human trafficking, 2
his country, 11
Czech Republic, 1
@McFaul Wait, 1
this capitulation, 1
these lands, 1
many people, 4
the case, 10
a job, 2
the EUs, 1
top job, 1
another chunk, 1
Donald Trump, 16
this honour, 1
Russian banks, 6
nuclear weapons, 23
a democracy, 16
his doorstep, 1
a threat, 15
@SarahBurris Xi, 1
all Ukraine, 5
the OK, 1
a fool, 2
a liar, 2
any sense, 3
no war, 8
Ukrainian president, 3
american waste, 1
bio weapons, 1
the frontline, 4
the cellar, 1
the daytime, 1
mortar fire, 1
his safety, 1
the population, 2
these areas, 2
Ukrainian nationhood, 2
that mindset, 2
Photo Essay, 1
Ukraine https://t.co/IpUZtoSuKI, 1
that region, 3
Unacceptable https://t.co/CKEb1FgW5w, 1
the story, 4
President Zelenskyy, 5
more reason, 1
the reason, 12
Russian action, 6
no nostalgia, 1
@donsurber Xi, 1
a song, 1
much blood, 1
every inch, 2
Neville Biden, 1
our time, 2
the puzzle, 3
the jigsaw, 1
even you, 1
Gallup Poll, 1
no Democrats, 1
@fenum9 Putin, 1
hate crimes, 1
Ukraine https://t.co/uD1hEN8lkb, 1
the opportunity, 2
its obligations, 3
the Donbass, 7
his patience, 1
gas pipeline, 6
the preface, 1
Russian tanks, 11
their way, 1
Latest analysis, 1
a group, 2
Clivin Bundy, 1
their idiocy, 1
their spicy, 1
any question, 1
our government, 2
liskeard Morrisons, 1
Awful shop, 1
Russian president, 2
Sergei Naryshkin, 2
a meeting, 6
the stuff, 1
guerrilla wars, 1
his move, 7
no consequence, 1
@OfficiaIAmie Russia, 1
My friend, 1
the revolution, 2
the boundaries, 4
The crap, 1
That type, 1
international law, 35
The world, 21
this video, 2
useful context, 1
its Base, 1
a city, 4
my professors, 1
communist lol, 1
FOIA request, 1
the election, 2
a grip, 3
the situation, 58
the grievances, 2
the secession, 2
the independence, 28
the DPR, 6
A lot, 6
the air, 5
: https://t.co/R51yDpV4kM, 1
the Great, 2
Josef Stalin, 1
a member, 23
war tentions, 1
the moment, 10
White House, 22
Ukraine Enough, 3
2 revolutions, 1
@SydWalker @Eremophila2, 1
the play, 1
the rest, 33
a master, 1
thess tactics, 1
his hands, 3
@resistance6666 Russia, 1
any aid, 1
some way, 1
British gov, 1
all diplomats, 1
The power, 2
good education, 1
several countries, 1
limited sanctions, 5
this report, 1
https://t.co/dm7SyBIpO6 https://t.co/Y90iwuLSDs, 1
the happenings, 2
F1 racing, 1
Market Pulse, 1
first time, 2
2 years, 4
Ukrainian forces, 5
the people, 82
gazprom problem, 1
badder bitches, 1
Minsk protocols, 1
This conflict, 2
The west, 10
a majority, 1
the bits, 2
Quick breakdown, 1
her commitments, 1
no way, 6
text word, 1
its nose, 1
Joe Biden, 25
this event, 1
no need, 5
that effect, 1
personal profit, 1
@GOP Putin, 1
Zhang Jun, 1
this shelling, 1
this war, 11
Some ppl, 1
you fucks, 1
@TheRickWilson You, 1
the border, 31
a holiday, 1
The Russians, 4
mild bombs, 1
mild bullets, 1
The invasion, 8
a cold, 1
an invasion, 66
western states, 1
🇺 https://t.co/p5nfQ8DuHf, 1
🇦 https://t.co/YI1muzu9lw, 1
the guise, 2
Manx Care, 1
waiting times, 1
the south, 2
their ancestors, 1
independent site, 1
empty hand, 1
Ukraine https://t.co/UkrWolWz3x, 1
enough problems, 1
Ukraine border, 6
4 years, 6
classified intelligence, 1
the Kurds, 1
Russian recognition, 5
a tweet, 2
a coincidence, 4
Russian influence, 2
surging https://t.co/rWeOCUTYWa, 1
their nukes, 6
@marcorubio Donbass, 1
Russian Duma, 1
each pop, 1
supply chain, 2
the market, 4
its footing, 1
E levy, 2
THE LOSER, 1
So what, 1
Soviet Union, 4
its treatment, 1
foreign policy, 3
Havana syndrome, 1
POLITICO Europe, 1
@GOP policy, 1
flat earth, 1
Energy prices, 4
security funding, 1
” Ukraine, 1
@Reuters UN, 1
Ukraine puppets, 1
the UN, 22
these nazis, 1
territorial integrity, 21
Invoke Globalism, 1
Their NWO, 1
Adolf Hitler, 1
Different https://t.co/S2ceYixoyw, 1
@circusmircus Ukraine, 1
Updates https://t.co/7fj8xG5jY9, 1
My response, 1
the Republicans, 4
social media, 9
their pay, 1
the enslavement, 1
the exploitation, 1
simple math, 1
international alliances, 1
military force, 8
the reports, 1
an example, 1
a break, 3
a take, 1
Star Wars, 1
January 6th, 1
any statements, 1
UN denounces, 1
1x RQ4, 1
the #, 17
their mission, 1
separatist regions, 16
NATO troops, 3
western Ukraine, 2
Russian forces, 16
NATO forces, 4
Western intelligence, 1
the money, 7
manufactured consent, 1
the tanks, 2
troop deployment, 3
2 min, 1
@POTUS 🙏, 1
the borders, 15
Nord Stream, 44
2 pipeline, 15
This war, 4
a priority, 2
some neo, 1
a time, 13
IT WASN'T, 1
Biden job, 1
our Allie, 1
a revolution, 1
First Ukraine, 2
peacekeeping functions, 1
a Prayer, 1
His Father, 1
any way, 7
their people, 4
independent Ukraine, 2
the script, 1
the time, 14
its founding, 1
a rally, 1
global inventories, 1
Ukraine tensions, 10
Russian supplies, 1
the administration, 3
@TheRickWilson Ukraine, 1
no invasion, 2
the citizens, 3
@BudgetBen Ummmm, 1
best friends, 1
One woman, 1
the horrors, 3
her principles, 2
our answer, 1
@GOP position, 1
further escalation, 3
Ms Russia, 1
her 😭, 1
our relationship, 2
unite(d states, 1
No plans, 1
Russian invasion, 24
Global efforts, 2
The reason, 7
the power, 6
Russian separatists, 4
team USSR, 1
the recuse, 1
any comments, 1
FOMC meeting, 1
702 FM, 1
the genocide, 1
Biafra land, 1
What kind, 2
corn imports, 1
its website, 1
Bitcoin Wilts, 1
the region, 19
NY Times, 1
Tweet Saying, 1
The Case, 1
Ukraine Invasion, 3
An Ambition, 1
@ThiccTeddy putin, 1
a shit, 5
this fat, 1
the invitation, 1
its trigger, 1
the Russia, 5
the ground, 10
their country, 9
this policy, 3
the years, 6
the West, 77
his objective, 1
no question, 2
@hasanthehun Putin, 1
Russian citizens, 3
Russian support, 1
the balls, 1
Trumps sanctions, 1
Ukrainian Canadian, 1
their office, 1
their children, 3
J. Kenney, 1
@boyle_kathy @CurtisHouck, 1
his watch, 4
alternate history, 1
our liveblog, 1
my birthday, 1
the calories, 1
These places, 1
the impression, 2
the LPR, 2
the sanctions, 19
individual countries, 1
a pretext, 17
these constellations, 1
just that, 1
false narratives, 1
@LindseyGrahamSC Quit, 1
your buddies, 1
a seat, 4
the senate, 1
the adults, 3
both countries, 1
shady workings, 1
its nukes, 9
security guarantees, 2
their allies, 1
The time, 2
Russian aggression, 28
harsh sanctions, 1
Kievan Rus, 5
its capital, 1
border region, 1
our world, 2
the position, 3
ON DEMOCRACY, 1
same plans, 1
Merrick Garland, 1
a bit, 10
a fuss, 1
no Algerians, 1
an infantry, 1
your Moroccans, 1
EAT CAKE, 1
ukraine girls, 1
human trafficing, 1
any kind, 3
evil things, 1
another Lusitania, 1
many lives, 1
That event, 1
These things, 1
collateral damage, 1
peace efforts, 1
territorial Integrity, 1
The guy, 4
a monster, 1
World War, 6
Indian market, 2
@Reuters looks, 1
both sides, 10
Russian military, 6
Ukraine regions, 5
Ukraine end, 1
the Duma, 2
one thing, 10
Kaliningrad region, 1
an enclave, 1
6 languages, 1
this accession, 1
the agenda, 3
the condition, 2
the obstacle, 1
this feed, 1
our Allies, 1
the troops, 3
any toecaps, 1
His palms, 1
his sweater, 1
the surface, 3
@BBCWorld Naryshkin, 1
those words, 1
the decision, 12
the breakaway, 1
independent states, 17
his wording, 1
price increases, 1
social unrest, 1
his hand, 5
Soviet misrule, 1
those regions, 8
peoples republics, 1
US stooges, 2
Western infiltrators, 2
energy companies, 2
Japan Stocks, 1
Opening Declines, 1
Europe suffering, 1
the demilitarization, 4
@jmkorhonen Hmm, 1
the hell, 7
Their feud, 1
his sights, 1
Masha Gessen, 1
a fortune, 1
their family, 2
@ggreenwald Sorry, 1
20 years, 4
no right, 7
theater show, 1
some sort, 2
each side, 1
certain things, 1
the tactics, 1
the Russians, 32
The recognition, 3
the ceasefire, 1
Breakaway Repuplics, 1
These territories, 1
Lviv https://t.co/F1uBWKunig, 1
possible invasion, 2
the deployment, 8
The language, 1
Russian ships, 1
the use, 7
our harbors, 1
those countries, 3
UK minister, 2
Russian withdrawal, 1
@sahilkapur Trump, 1
zero repercussions, 1
any one, 1
my point, 2
another blow, 1
a Gofundme, 1
that case, 1
Our Embassy, 1
the trolling, 1
My wife, 1
lifelong friends, 1
Simon Coveney, 1
the word, 4
Russia billions, 1
their goods, 1
Russia economy, 1
That moment, 1
Omfg Luhansk, 1
the Taliban, 2
love letters, 1
all that, 3
The #, 2
invade+violate sovereignty, 1
Oleg Deripaska, 2
Constitutional Scholars, 1
Geopolitical Gurus, 1
@grudging1 @blakehounshell, 1
2:00 pm, 1
a discussion, 3
expert analysis, 1
the livestream, 1
the beginning, 24
diddly squat, 1
NATO expansionism, 2
his speech, 14
past govt, 1
alternative supplies, 1
Ukraine @esaagar, 1
@profcarroll @davetroy, 1
Oil Prices, 6
Russian Troops, 18
Ukraine https://t.co/0LMNjOPP1Q, 1
new santions, 1
his regime, 3
all violence, 1
@maggieNYT Putin, 1
four years, 5
your stance, 2
Russian Invasion, 3
other people, 4
its right, 1
All nations, 1
The idea, 2
https://t.co/acHKLVvi7v https://t.co/6iushfacon, 1
@ChampionsLeague Time, 1
another country, 9
The joke, 1
seed oil, 1
the infinite, 1
poor Ukraine, 3
the deflection, 1
a cause, 1
US behavior, 1
@MichaelOxbiggV Ukraine, 1
the transition, 1
a crisis, 4
@AFP World, 1
world democracies, 1
The decision, 4
independent entities, 3
certain areas, 4
its solidarity, 1
Any defections, 1
other countries, 9
the tyranny, 2
a need, 1
my perspective, 1
Hidden soldiers, 1
Mainly oligarchs, 1
an angle, 1
more money, 2
your nation, 2
more land, 2
Only job, 1
you guys, 7
200 languages, 1
medical supplies, 1
Ukrainian border, 2
a sign, 3
the town, 2
Schastia https://t.co/E7vEYTDzX1, 1
military aid, 25
a risk, 1
this issue, 3
absurd idea, 1
Such attempt, 1
clear message, 1
these azzholes, 1
Bohdan Khmelnytsky, 1
the Commonwealth, 1
European Union, 1
the friends, 1
Russian heritage, 1
the yard, 1
election fraud, 2
Bob Baffert, 1
Fat Wolverine, 1
US interests, 1
the integrity, 2
your handlers, 1
a response, 5
The clock, 1
its boundaries, 2
The UN, 2
this argument, 1
other contexts, 1
some people, 9
the problem, 9
self determination, 4
Russian warfare, 1
some Cheches, 1
a mystery, 1
a bubble, 1
The bubble, 1
anti https://t.co/WJA6GkYDZn, 1
my guest, 2
your https://t.co/TfAZTxJOST, 1
the history, 10
Ukraine invasion, 16
Self determination, 1
external influence, 1
Had Ukraine, 1
matured country, 1
internal issue, 1
1 time, 1
German UK, 1
US money, 1
the approval, 2
Donbass region, 1
sovereign countries, 1
the back, 5
its citizens, 3
https://t.co/NOJ3C3uYMq https://t.co/M4hCJIJCB8, 1
his baby, 1
@lombussy @mimirk, 1
an annexation, 1
a #, 10
Jeremy Corbyn, 2
its independence, 4
the collapse, 4
The amount, 1
Most Americans, 2
US news, 1
the conflict, 21
. contracts, 1
Tory law, 1
woe betide, 1
Eastern Europe, 15
Schastia North, 1
GRAD MLRS, 1
most questions, 1
government policy, 1
any hypotheticals, 1
this coward, 1
campaign interference, 1
Putin performance, 1
jungle law, 1
the effect, 1
international order, 1
his tyranny, 1
a reason, 2
this thug, 1
Blinken scraps, 2
its tightrope, 2
THE RATIFICATION, 1
EASTERN UKRAINE, 2
DISCLOSE TV, 1
your constituent, 1
Our government, 1
my boyfriend, 1
Putin https://t.co/nvhvY9MKLz, 1
Mari El, 1
Ukraine https://t.co/576h98g1o1, 1
@twobitidiot Nato, 1
an excuse, 11
NATO lives, 1
the territory, 11
Ukraine terrorists, 1
your thoughts, 1
@ALanoszka Putin, 1
a center, 1
those institutions, 1
all rights, 1
Israeli annexation, 1
Any comments, 1
the monument, 2
The no, 1
some reason, 4
@AmyMcGrathKY Amy, 1
a Canadian, 1
the skies, 2
three hours, 1
third country, 1
US homeland, 1
Indian response, 1
both parties, 1
the matter, 1
US response, 1
UKRAINE PRESIDENT, 1
NORD STREAM, 2
an umbrella, 1
his eye, 1
ACEnergy Fellow, 1
past invasions, 1
The assassination, 1
domestic critics, 1
Boris Nemtsov, 1
The shooting, 1
Flight MH17, 1
Ukraine https://t.co/GbtPWgF5zE, 1
Fours years, 1
Pete Davidson, 1
his economy, 2
a client, 1
faithful servant, 1
The response, 1
no sovereignty, 1
Russian army, 2
a move, 9
a look, 3
oil soars, 1
much evidence, 1
NATO nations, 2
the weekend, 2
the argument, 5
a haven, 3
geopolitical turmoil, 2
a pilot, 1
a parachute, 1
my neighbor, 1
the county, 2
their plight, 1
your POV, 1
Kamala Harris, 10
@hobbitoncentral UK, 1
His plan, 2
destabilising Europe, 1
Evil man, 1
Your statement, 1
NATO countries, 5
YouTube https://t.co/fCrTwoibVM, 1
Both chambers, 1
the treaties, 1
the regions, 5
the minimum, 1
trained seals, 1
his moment, 1
no reference, 1
one way, 2
a day, 4
Bitcoin Risks, 1
the facade, 1
@NorahODonnell RE, 1
the term, 4
Breakaway Regions, 5
the narrative, 4
Your view, 1
Special PC, 1
environmental reasons, 1
US objections, 1
Oil prices, 18
global stocks, 1
1/ UKRAINE, 1
A MEMBER, 1
Pipeline https://t.co/7xOIamnl3E, 1
even herself, 1
russian troops, 2
the CCP, 2
that area, 4
no sells, 2
real life, 2
a bully, 2
Communal workers, 1
the city, 6
Gleb Garanich, 1
the north, 4
British hypocrisy, 1
many countries, 2
the past, 14
Outright Conflict, 1
an hour, 2
a concoction, 1
policy decisions, 1
halting discussion, 1
missile defense, 1
potential member, 1
This visit, 1
President Obama, 2
The fact, 5
military domination, 1
escalatory dominance, 1
https://t.co/8Z3i9dTQdN https://t.co/fEhv6i0hZ0, 1
bastard child, 1
@jonnajarian @jimcramer, 1
a plenty, 1
the output, 1
defence systems, 1
Russia side, 1
a species, 2
the tightrope, 1
Peter Hitchens, 1
Comrade Pyotr, 1
the onset, 1
weaker neighbors, 1
@ronportnoir Stop, 1
RT news, 1
the violence, 2
hardly anyone, 1
hunter biden, 1
what role, 1
Citizens Priority, 1
@LCryptoMan @MrHodl, 1
the Bolsheviks, 5
a proxy, 1
this government, 2
3 individuals, 1
@Reuters Ukraine, 1
security dialogue, 1
an act, 5
political defiance, 1
emergency meeting, 10
the request, 1
@TheJeffGoldman Funny, 1
Ukraine https://t.co/1Uj1vDguX6, 1
@Reuters Crush, 1
their lives, 8
huge sanctions, 1
the headlines, 2
Russian interests, 2
Russian move, 5
the meaning, 1
Devin Nunes, 1
the wing, 1
his forces, 4
the separatists, 12
western hypocrisy, 1
UN peace, 1
2 agreement, 1
UKRAINE border, 1
togather cancellation, 1
the uncertainty, 3
No war, 5
@SkyNews Reminder, 1
this side, 1
no business, 8
my Head, 1
My Heart, 1
ETF Strategies, 2
inflammatory speech, 1
oil prices, 11
the kind, 2
@ECMcLaughlin Putin, 1
such defiance, 1
Ukraine news, 2
the price, 13
the responsibility, 2
the bloodshed, 1
the conscience, 1
@ChiknSandWedge @davidmweissman, 1
no patriot, 1
Oil leaps, 3
the future, 5
this number, 1
the swamp, 1
UKRAINE RN, 1
United States, 1
defensive assistance, 1
potential cyberattacks, 1
@DmytroKuleba Reason, 1
independent Republics, 2
Sheer hypocrisy, 1
the end, 16
: https://t.co/oaxcyO41J5, 1
its entirety, 2
world powers, 2
Your boy, 1
Russian events, 1
debt millions, 1
his son, 3
crackhead Hunter, 1
the point, 11
@OrthobroOlaf @visegrad24, 1
the globalists, 2
shrewd provocation, 1
while X, 1
crocodile tears, 2
The pentagon, 1
the simulation, 1
The defeat, 1
an assh*le, 1
more attn, 1
the Invasion, 1
our Border, 1
161 countries, 1
No Trump, 1
our president, 4
kneecapping Ukraine, 1
the sidelines, 4
mass murderer, 1
The level, 1
the logic, 1
live feed, 1
Emergency meeting, 1
9 minutes, 1
your commentary, 1
the Democrats, 5
those options, 1
Champions League, 11
The Union, 1
its support, 1
N. Cyprus, 1
the Catalans, 1
your mistake, 1
RUSSIA INVADES, 1
EU envoys, 2
No War, 1
rising tensions, 4
the Department, 1
ANDREW E., 1
@IAmPoliticsGirl BREAKING, 1
79.002.790.000 Rubles, 1
The crisis, 4
energy prices, 6
an increase, 1
food prices, 1
its wheat, 1
a limb, 1
that limb, 1
Ukraine Standoff, 1
Finding Languedoc, 1
America 1st, 1
The POS, 1
a subsidiary, 1
emergency basis, 1
Former advisor, 1
Ukraine situation, 2
a traitor, 6
a tyrant, 5
The eu, 1
all countries, 6
afraid planning, 1
more countries, 1
the guy, 7
only people, 1
first episode, 1
the hands, 2
a jury, 1
The Independent, 2
22 Feb, 3
Russian federation, 2
multiple agreements, 1
the shackles, 1
Political tensions, 1
the threat, 8
Ukraine rises, 1
@Acyn @seanhannity, 1
Further invasion, 1
Michael McFall, 1
no mistake, 2
your nose, 2
this type, 2
brilliant Statesmanship, 1
the Tories, 3
Epic servers, 1
crude prices, 1
Tuesday morning, 4
a joyride, 1
@Twitmo_Resident @RTUKnews, 1
Ukraine https://t.co/sBpQ3ujjk8, 1
modern boundaries, 1
KIEVAN RUS, 1
separated region, 1
this area, 2
a frontier, 1
the tatars, 1
a maccas, 1
The escalation, 2
a matter, 5
deep concern, 5
TS Tirumurti, 3
a fuck, 3
safe 🤝, 1
a fantasy, 1
his rhetoric, 2
our help, 3
Swedish clay, 1
@Karakondzulaaaa ukraine, 1
-Steve Cortes, 1
his power, 1
collective amnesia, 1
a treaty, 6
' Ukraine, 2
ESA summer, 1
our state, 1
long lectures, 1
current realities, 1
our future, 1
1/1 @IMatviyishyn, 1
US stocks, 2
the R, 1
https://t.co/IcQB3itpJ5 https://t.co/utW4bbA4O6, 1
World Cup, 1
@ClearlyJane @TerriB2021, 1
Interesting thought, 1
a sense, 1
Putin assets, 1
international condemnation, 3
internal divisions, 1
Bloody EU, 1
British government, 1
Putin lackeys, 1
All part, 1
the correlation, 1
its recognition, 5
further deployment, 1
Its Sleeve, 1
Bitcoin Plummets, 1
Ukrainian control, 2
@rcolvile Britian, 1
the powerhouse, 1
a man, 5
criminal sanctions, 1
@nytimes Cool, 1
historical recompense, 1
Fuck Ukraine, 2
the Fuck, 1
the newsmen, 1
their secret, 1
Ukraine https://t.co/ZWdDbnMWeA, 1
Great piece, 1
72 hours, 1
48 hours, 1
any possibility, 1
150.000 troops, 1
Ukrainian territory, 6
real INDIA, 1
voting day, 1
No one, 15
this indiahas, 1
any Ukraine, 1
TV serial, 1
this invasion, 10
our allies, 10
full set, 1
crippling sanctions, 2
your faith, 1
BIG sacrifice, 1
Russian blackmail, 1
Jen Psaki, 2
Russian Announcement, 1
Mirror requirements, 1
the Crimea, 6
complete demilitarization, 1
Visegrad Four, 1
an agreement, 3
the necessity, 2
@MikulasBek https://t.co/HFLQagRRFm, 1
Nato membership, 1
an option, 3
Finland https://t.co/xB9ZRccr8A, 1
ukraine Sovereignty, 1
commercial means, 1
Russian President, 4
Democratic system, 1
his company, 1
next job, 1
Campaign manager, 1
Fuel dealers, 1
our history, 2
terrorist Maidan, 1
the Holodomor, 1
to finna, 1
South Korea, 7
both Taiwan, 1
strong foes, 1
a wait, 1
enough time, 2
the corruption, 2
current capital, 1
current Ukraine, 1
any misinformation, 1
her troops, 1
What misinformation, 1
gas prices, 11
home heating, 1
that president, 1
the horse, 2
the picture, 2
Ukraine tension, 2
future stability, 1
supply chains, 1
that nations, 1
climate issue, 1
Kanye West, 1
his support, 1
his recognition, 2
@Amie_FR Unbelievable, 1
its borders, 7
Our actions, 1
" LPR, 1
your threats, 1
a rehearsal, 1
its incursion, 1
my kid, 1
western wars, 1
A section, 1
the fuck, 4
no difference, 4
whole country, 1
the worlds, 2
the MSM, 2
- water, 1
separatist leaders, 1
Ukrainian land, 4
Mr Putin, 3
those claims, 1
ukrainian military, 1
Russian language, 1
Russian missile, 1
the pain, 2
innocent Ukrainians, 1
the GOV, 1
Russian members, 1
International community, 2
this aggression, 3
Ukraine Crisis, 18
no complaint, 1
an outlet, 1
enough viewers, 1
full control, 2
a toss, 2
@ForTheRecord323 Biden, 1
every bit, 1
that information, 1
the public, 2
two soldiers, 4
* https://t.co/Gu9XZEVOhZ, 1
its decision, 2
the start, 6
Vox https://t.co/fo3MhA7BqT, 1
The realisation, 1
foreign minister, 2
the EU, 35
hostile acts, 1
military bases, 9
any means, 1
his desire, 2
Our Country, 1
' https://t.co/q9YU5jm2LI, 1
a laugh, 1
a drink, 1
five banks, 3
their nation, 4
the lines, 2
the Rings, 1
the mood, 1
@Snowden Occupation, 1
Biggest concentration, 1
Your lawn, 1
pipeline approval, 1
@katfan4eva @ethnofrouros, 1
her Kanzler, 1
NS2 certification, 1
coming months, 1
Trump US?2/, 1
a window, 1
new investment, 1
U.S. persons, 1
👇 Atención, 1
the Presidents, 2
European Commission, 1
Ukraine https://t.co/JvTyOUndsW, 1
The USA(nato, 1
its security, 2
This show, 1
the question, 5
a thread, 3
a dream, 3
his dream, 1
You guys, 4
some attention, 1
your care, 1
’ https://t.co/ufq2CIiD1f, 1
High alert, 2
China citizens, 2
https://t.co/zPLl6HmvEO https://t.co/PeOVNTD7SX, 1
all Russians, 2
a Dictator, 1
strong unpopularity, 1
military attack, 1
an enemy, 3
the aggressor, 14
Putin contue, 1
yesterdays statement, 1
his enemy, 1
military support, 6
Her cornbread, 1
all things, 3
a way, 7
some costs, 1
@Hashituo @alexriesart, 1
an expert, 4
Tim Marshall, 1
the fatalism, 1
a podcast, 1
his invasion, 7
this sh*t, 1
an abomination, 1
a stop, 1
Russian lives, 1
west ukraine, 1
The U.S., 8
not Moscow, 1
The EU, 13
its moves, 1
Russian operations, 1
the territories, 4
collision course, 1
exactly what, 14
Gas Pipeline, 1
new sanctions, 21
The left, 2
the institution, 1
the will, 6
Any recognition, 1
current line, 1
Air India, 4
European markets, 1
@kylegriffin1 Ukraine, 1
the list, 5
every country, 3
no country, 3
The Country, 2
their conflict, 1
the door, 2
now conflict, 1
https://t.co/HlRAMDCVKK https://t.co/HTVTBaeDwx, 1
northern Syria, 2
The dictator, 1
his https://t.co/KPpJ6gSDVu, 1
Democratic leaders, 1
Bob Dylan, 1
any days, 1
European governments, 1
their nationals, 1
Time update, 1
17:00 https://t.co/rHyNwMJS8u, 1
any troops, 2
this post, 2
